Nom,Téléphone,Site Web,Adresse,Note Google,Nombre d'avis,Région,Latitude,Longitude
AAPM Atelier d'Architecture,02 37 28 57 79,https://www.aapm-architecte-72.fr/,"72 Av. nationale, 72230 Arnage, France",5,5,NANTES,,
"Lundi 5, Architecte d'intérieur",02 43 56 94 26,http://www.lundi5.com/,"44 Quai Béatrix de Gavre, 53000 Laval, France",5,5,NANTES,,
Maison 27 bis - Architecte Intérieur & Décoratrice Nantes,06 58 30 84 15,https://www.maison27bis.com/,"54 Rue des Hauts Pavés, 44000 Nantes, France",5,4,NANTES,,
Exopus Travaux - Maître d'Oeuvre à Nantes,06 17 25 65 21,https://exopustravaux.fr/,"34 Rue de la Marrière, 44300 Nantes, France",5,4,NANTES,,
Atelier AS ARCHITECTES,06 62 00 88 17,https://www.instagram.com/atelier_as_architectes/,"29 Rue Crucy, 44000 Nantes, France",5,4,NANTES,,
Alain Thoury - Architecte DE,02 40 60 08 38,http://www.alain-thoury.com/,"28 All. Madeleine, 44500 La Baule-Escoublac, France",5,4,NANTES,,
Alexandre Philippe Architecte,06 74 69 57 46,http://www.alexandre-philippe-architecte.fr/,"10 Av. Fausto Coppi, 44300 Nantes, France",5,4,NANTES,,
Studio Ibijau Architecture,06 37 57 73 80,https://www.ibijau-architecture.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12304713060040282055,"35 Rue de la Garouere, 44120 Vertou, France",5,4,NANTES,,
ENOA architecture intérieure I Nantes I La Baule I Pornichet,06 36 85 04 94,https://www.enoa-architecture.fr/,"28 Bd Benoni Goullin, 44200 Nantes, France",5,4,NANTES,,
Marie Charlet Architecte,06 08 72 25 82,https://www.charlet-architecte.fr/,"85 Rue du Petit Village, 44800 Saint-Herblain, France",5,4,NANTES,,
Pierre Angebault Architecte,07 81 99 09 44,https://www.agence-paar.fr/,"2B Rue du Bosquet, 44880 Sautron, France",5,4,NANTES,,
Effinéo Bureau d'études,02 28 10 96 43,http://www.be-effineo.fr/,"50 Rue des Couvreurs Local 13, 85800 Saint-Gilles-Croix-de-Vie, France",5,4,NANTES,,
MC ARCHITECTURE Agence Cholet,09 81 45 16 58,https://mc-architecture.fr/contact/,"12 Rue Alphonse Daudet, 49360 Maulévrier, France",5,4,NANTES,,
Bel'Angers - Maître d'oeuvre,02 41 87 50 50,https://www.bel-angers.fr/,"RDC, 51 Rue des Chaffauds, 49000 Angers, France",5,4,NANTES,,
Atelier du Lieu - Architecte d'intérieur,07 44 43 72 99,https://atelierdulieu.fr/,"36 Bd du Roi René, 49100 Angers, France",5,4,NANTES,,
Eloïse Groussolle studio d'architecture d'intérieur à Angers,06 77 73 03 13,http://www.eloisegroussolle.com/,"9 Rue Leloyer, 49000 Angers, France",5,4,NANTES,,
M-ARCHITECTURE,(514) 755-7227,https://m-architecture.ca/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,"7436 Rue St-Hubert, Montréal, QC H2R 2N3, Canada",5,4,NANTES,,
mo architectures,06 17 17 01 14,http://moarchitectures.com/,"28 bis All. Marines, 40130 Capbreton, France",5,4,NANTES,,
Atelier Marin Architecture,,http://ateliermarinarchitecture.fr/,"46 Rue du Dolmen, 44600 Saint-Nazaire, France",5,3,NANTES,,
OFFGRID architecture,09 82 47 45 51,https://www.offgrid-architecture.com/,"18 Rue Jacques Cartier, 44600 Saint-Nazaire, France",5,3,NANTES,,
Quattro Architectes,02 40 35 57 83,https://www.quattroarchi.fr/,"40 bis Rue de la Mirette, 44400 Rezé, France",5,3,NANTES,,
Gonzo Architectes,07 70 93 79 41,http://www.gonzo-architectes.com/,"4 Bd Victor Hugo, 44000 Nantes, France",5,3,NANTES,,
ATPS - Bureau d'études thermique acoustique et environnement,02 49 44 76 81,http://www.bet-atps.fr/,"34 Rue Jules Verne, 44700 Orvault, France",5,3,NANTES,,
Styl2Vie - Maître d'oeuvre - Accompagnement Travaux,06 59 99 23 48,https://styl2vie.com/,"15 Ruffole, 44190 Boussay, France",5,3,NANTES,,
ANP Architecte - Nicolas PARNAUDEAU - Bouguenais,06 99 62 53 82,https://anparchitecte.fr/,"19A Rue du Moulin, 44340 Bouguenais, France",5,3,NANTES,,
LM architecte,06 33 30 32 27,http://lmarchitecte.com/,"36 Rte des Sablons, 44830 Bouaye, France",5,3,NANTES,,
Maxime Bannier Architecte,06 74 70 08 21,https://www.maximebannier.fr/,"12 Av. Pasteur, 44800 Saint-Herblain, France",5,3,NANTES,,
Atelier Architecture Duranteau-Pidoux,02 51 32 17 36,https://atelierarchitectureduranteaupidoux.site-solocal.com/,"2 Av. Jean Jaurès, 85100 Les Sables-d'Olonne, France",5,3,NANTES,,
Vallee Architecture Sarl,02 51 90 73 20,,"33 All. Alain Gautier, 85340 Les Sables-d'Olonne, France",5,3,NANTES,,
"Bureau d'études, Structures métalliques - SERI 85",02 51 44 90 81,https://seri-85.fr/,"22 Imp. Jeanne Dieulafoy, 85000 La Roche-sur-Yon, France",5,3,NANTES,,
Souffle - Atelier d'architecture,06 10 95 14 30,,"89 Av. du Général Patton, 49000 Angers, France",5,3,NANTES,,
Maître d'œuvre Angers | Atelier Skapa | Construction & Rénovation,02 41 60 84 85,https://atelierskapa.fr/,"184 Av. Pasteur, 49100 Angers, France",5,3,NANTES,,
Architecture Accessible,06 20 41 77 19,https://www.architecture-accessible.fr/,"3 Rue Châteaubriand, 53100 Mayenne, France",5,3,NANTES,,
cf.architecture,02 43 68 82 88,http://www.cfarchitecture.fr/,"1 Rue des Forges, 53410 Port-Brillet, France",5,3,NANTES,,
CHARLES MONHÉE ARCHITECTE,02 33 26 64 14,https://www.archivue.net/architecte/charles-monhee-architecte/,"3 Rue du Boulevard, 61000 Alençon, France",5,3,NANTES,,
Bureau d'études thermique et fluides Archimède,02 40 75 95 50,http://www.archimede-ingenierie.fr/,"22 Rue des Olivettes, 44000 Nantes, France",5,2,NANTES,,
"L+R Architecture Saint-Nazaire, La Baule",06 77 08 81 36,https://www.lr-architecture.fr/,"9 Rue Sophie-Tatischeff, 44600 Saint-Nazaire, France",5,2,NANTES,,
Dml Architecture,06 81 64 78 46,https://dmlarchitecture.houzzsite.com/,"27 Rue Georges Boutin, 44400 Rezé, France",5,2,NANTES,,
ECTS - Bureau d'études structure charpente,,,"010 B Av. du Maréchal de Lattre de Tassigny, 44400 Rezé, France",5,2,NANTES,,
"Nergik Nantes - Bureau d'études fluides, CVC, thermique et HQE",,,"10 Av. du Maréchal de Lattre de Tassigny, 44400 Rezé, France",5,2,NANTES,,
Forest Debarre - Architecte Patrimoine,,,"211 Bd Auguste Peneau, 44300 Nantes, France",5,2,NANTES,,
Eric Piton Architectures,,,"21 Av. de la Martellière, 44230 Saint-Sébastien-sur-Loire, France",5,2,NANTES,,
Baudet Thibault - Architecture Intérieur,,,"21 Bd Pasteur, 44100 Nantes, France",5,2,NANTES,,
Avril Architecture et Design,,,"4 Rue de Savenay, 44000 Nantes, France",5,2,NANTES,,
Bureau d'études EXE,,,"10 Chemin du Vigneau, Parc Solaris, 44800 Saint-Herblain, France",5,2,NANTES,,
Cabinet d'Architecte - Challans - Fenêtre sur Cour - Architecte - Vendée,,,"4 Place abbé Grelier, 85300 Challans, France",5,2,NANTES,,
Novam Ingénierie Challans - Bureau d'études TCE,,,"Pôle Activ’Océan, 5 Rue Copernic, 85300 Challans, France",5,2,NANTES,,
Ouest Architecture Urbanisme - O.a.u.,,,"9 Av. Carnot, 85100 Les Sables-d'Olonne, France",5,2,NANTES,,
Bureau d'études SIROT-MICHEL,,,"20 Rue du Lieutenant Maurice Anger, 85100 Les Sables-d'Olonne, France",5,2,NANTES,,
ADN Architecture d'Intérieur,,,"2 Rue Benjamin Franklin, 85000 La Roche-sur-Yon, France",5,2,NANTES,,
Architecture Blanchard Marsault Pondevie SARL,,,"16 Rue Jean Jaurès B, 85000 La Roche-sur-Yon, France",5,2,NANTES,,
Quattro Architectes,,,"Parc Activités de Beaupuy, 85000 La Roche-sur-Yon, France",5,2,NANTES,,
DBC - Maître d'Oeuvre,,,"31 Rue de la Penissière, 85530 La Bruffière, France",5,2,NANTES,,
Rdb Architectes SARL,,,"189 Rue Volney, 49000 Angers, France",5,2,NANTES,,
"Agence A+, Architecte d'intérieur et maitre d'oeuvre",,,"39 Rue Gambetta, 72000 Le Mans, France",5,2,NANTES,,
IE Architecture - vincent hemery,,,"20 Rue des Loges, 53000 Laval, France",5,2,NANTES,,
Agence d'Architecture Antoine Gicquel,,,"7 Rue Victor Boissel, 53000 Laval, France",5,2,NANTES,,
Mar'enove+ | Maître d'œuvre en rénovation en Mayenne et Grand Ouest.,,,"98 Bd Jean Jaurès, 53000 Laval, France",5,2,NANTES,,
METHO architectes,,,"102 Rte de Rennes, 44300 Nantes, France",5,1,NANTES,,
Maréemo Maître d'œuvre - Maison - Rénovation - Extension,,,"11 Rue du Pavé de Beaulieu, 44350 Guérande, France",5,1,NANTES,,
Serba Saint-Nazaire - Bureau d'études structure,,,"68 Av. du Général de Gaulle, 44600 Saint-Nazaire, France",5,1,NANTES,,
Atelier Gru - Architecture,,,"9 Rue de Bellevue, 44210 Pornic, France",5,1,NANTES,,
XIII architecture,,,"28 All. Georges Benezet, 44400 Rezé, France",5,1,NANTES,,
Atelier D Architecture Elodie Servel,,,"6 Quai Léon Sécher, 44400 Rezé, France",5,1,NANTES,,
Mo-ah - Architecte Intérieur- rénovation,,,"101 Rue de la Massonnière, 44120 Vertou, France",5,1,NANTES,,
Novam Ingénierie Nantes - Bureau d'études TCE,,,"10b Av. du Maréchal de Lattre de Tassigny, 44000 Rezé, France",5,1,NANTES,,
BEAM - Bureau d'études en architecture métallique,,,"32 All. des Cinq Continents, 44120 Vertou, France",5,1,NANTES,,
Groupe Blain Conception - Maître d'oeuvre,,,"Rue de la Toscane, 44240 La Chapelle-sur-Erdre, France",5,1,NANTES,,
Rural architecture,,,"4 Rue de Bellevue, 44850 Mouzeil, France",5,1,NANTES,,
Agence Citté Claes architecture - Architectes & Urbanistes,,,"6 Rue Gustave Eiffel, 44800 Saint-Herblain, France",5,1,NANTES,,
line architecture - vincent de bourmont architecte - urbaniste,,,"14 Rue des Merisiers, 44800 Saint-Herblain, France",5,1,NANTES,,
LD 44 Maitrise d'oeuvre,,,"8 Pl. du Cap Sizun, 44800 Saint-Herblain, France",5,1,NANTES,,
ZÉNITH Architecture & Ingénierie,,,"1 Rue du Charron, 44800 Saint-Herblain, France",5,1,NANTES,,
"Nergik Challans - Bureau d'études fluides, CVC, thermique et HQE",,,"4 Pl. Henri Fayol, 85300 Challans, France",5,1,NANTES,,
LM - Maîtrise d'oeuvre & Architecture,,,"5 Bd de l'Île Vertime, 85100 Les Sables-d'Olonne, France",5,1,NANTES,,
Agence Seb Architecture,,,"24 Prom. de l'Amiral Lafargue, 85100 Les Sables-d'Olonne, France",5,1,NANTES,,
Debo projets - Architecte d'intérieur,,,"5 Rue des Halles, 85000 La Roche-sur-Yon, France",5,1,NANTES,,
6K - Maître d'oeuvre en Vendée,,,"27 Rue Benjamin Franklin, 85000 La Roche-sur-Yon, France",5,1,NANTES,,
SARL INSO - Agence d'Architecture,,,"88 Rue de la Vendée, 49300 Cholet, France",5,1,NANTES,,
Atelier CLF - Architecture intérieure écoresponsable,,,"23 Rue des Vendellières, 49250 La Ménitré, France",5,1,NANTES,,
BETHEA Maître d'oeuvre | Franck Voisin Agence de Bourgueil,,,"28 Rue du Commerce, 37140 Bourgueil, France",5,1,NANTES,,
Maître d'Œuvre Architecte DURAND THIBAULT,,,"16 bis Rue de la Croix de Fer, 49700 Doué-en-Anjou, France",5,1,NANTES,,
CORNILLE ARCHITECTE DPLG,,,"6 Grand Rue, 49350 Gennes-Val-de-Loire, France",5,1,NANTES,,
Ares Architecture,,,"Le, 2 rue Gladiateurs Entresol, 72000 Le Mans, France",5,1,NANTES,,
Atelier 2A Architectes,,,"17 Rue de la Barillerie, 72100 Le Mans, France",5,1,NANTES,,
AAUE - Atelier Architecture Urbanisme et Environnement,,,"37 Rue Chanzy, 72100 Le Mans, France",5,1,NANTES,,
IN3 Intégrale Ingénierie Internationale Bureau D'études Ingénieries Maîtrise d'oeuvre,,,"67 Bd Winston Churchill, 72100 Le Mans, France",5,1,NANTES,,
Société d'architecture Jean-Claude Le Lay,,,"126 Av. de l'Atlantique, 53000 Laval, France",5,1,NANTES,,
Adeline Marcadet - AM Architecture,,,"1 Rue du Mans, 53470 Martigné-sur-Mayenne, France",5,1,NANTES,,
Mathilde Design Architecte d'intérieur,,,"18 Rue de la Planchonnais, 44980 Sainte-Luce-sur-Loire, France",4.9,34,NANTES,,
Rénovation & Architecture Nantes – MAD,,,"4003 Rue d'Anjou, 49270 Orée d'Anjou, France",4.9,33,NANTES,,
3A SURGET - Agence d'Architectes Associés,,,"1 Rue des Minées, 44640 Cheix-en-Retz, France",4.9,19,NANTES,,
Agence CABA - Maître d'œuvre Angers 49,,,"461 Rue Saint-Léonard, 49000 Angers, France",4.9,18,NANTES,,
ATELIER P.L.D. ARCHITECTE｜ARCHITECTE ANGERS,,,"15 Rue Coste et Bellonte, 49000 Angers, France",4.9,17,NANTES,,
AP ATELIER D'ARCHITECTURE,,,"24 Rue de Bois de Cène, 85300 Challans, France",4.9,15,NANTES,,
Bethea Maître D'oeuvre,,,"19 Rue du Portail Louis, 49400 Saumur, France",4.9,15,NANTES,,
DOMEVA Pays de la Loire - Bureau d'études et Maître d'Œuvre en accessibilité,,,"4 Rue Alfred de Vigny, 85600 Montaigu-Vendée, France",4.9,14,NANTES,,
DIALOG Architectes - Georgia et Aurélien Crozet,,,"4 Rue de la Paix, 44340 Bouguenais, France",4.9,13,NANTES,,
HMP.maître d'œuvre,,,"4 Rue Fulton, 49000 Angers, France",4.9,13,NANTES,,
Chloé Billy Architecte d'intérieur,,,"6 Rue des Capucins, 49100 Angers, France",4.9,12,NANTES,,
Célie Evanno - Architecte d'intérieur Nantes,,,"25 Bis Rue du Largeau, 44230 Saint-Sébastien-sur-Loire, France",4.9,10,NANTES,,
Le D A 3 Faces Architecte intérieur Les Sables d’Olonne,,,"6 Rue des Écoliers, 85100 Les Sables-d'Olonne, France",4.9,10,NANTES,,
AMOE LEMAISTRE - Cabinet de Maitrise d'Œuvre Bâtiment - Neuf et Rénovation,,,"71 Av. Félix Vincent, 44700 Orvault, France",4.9,9,NANTES,,
architecte d'intérieur C2 - Concepteur d'espaces,,,"25 Rue de Carquefou, 44470 Thouaré-sur-Loire, France",4.9,9,NANTES,,
O'Conception - Maître d'œuvre - Vendée,,,"69 Bd des Deux Moulins, 85170 Le Poiré-sur-Vie, France",4.8,68,NANTES,,
LMO - Maître d'Oeuvre,,,"26 Rue Aristide Briand, 44390 Nort-sur-Erdre, France",4.8,62,NANTES,,
NRGYS - Bureau d'études thermique et fluides,,,"5 Av. des Amethystes, 44300 Nantes, France",4.8,26,NANTES,,
Samuel Mamet Architecte D.P.L.G.,,,"40 Bis Rue des Écoles, 44120 Vertou, France",4.8,25,NANTES,,
Agathe Cuvelier – Architecte & Décoratrice d’intérieur Nantes,,,"23 bis Rue de l'Ouche de Versailles, 44000 Nantes, France",4.8,25,NANTES,,
Créative Home - Architecte d'intérieur à Nantes,,,"293 Grande Rue, 44240 Sucé-sur-Erdre, France",4.8,25,NANTES,,
ID House Concept - Maître d'oeuvre construction maison individuelle Vendée,,,"15 Gd Rue Saint-Blaise, 85500 Les Herbiers, France",4.8,22,NANTES,,
Hélène Szereda Architecte,,,"25 Rue Lenepveu, 49100 Angers, France",4.8,22,NANTES,,
Sarl Perspective - Maître d'oeuvre Angers 49,,,"12 Rue du Petit Louet, 49610 Saint-Melaine-sur-Aubance, France",4.8,22,NANTES,,
Pharea - Saint Nazaire - Bureau d'études ingénierie mécanique,,,"9 Av. Barbara, 44570 Trignac, France",4.8,18,NANTES,,
Les Ateliers de Cécile Architecte d’Int CFAI,,,"6 Rue Edison, 49000 Angers, France",4.8,17,NANTES,,
Architecte Stéphane Chabrol,,,"Pôle activ' ocean - Parc d'activité Tertiaire II, 6 Pl. Albert Einstein, 85300 Challans, France",4.8,14,NANTES,,
Le Jour d'un Projet - Architecte d'intérieur - Vendée,,,"4 Rue du Gâtineau, 85270 Saint-Hilaire-de-Riez, France",4.8,13,NANTES,,
44 Travaux - Maître d'oeuvre,,,"5 Pl. Charles Moreau, 44400 Rezé, France",4.8,6,NANTES,,
Edeis ingénierie Nantes - Bureau d'études,,,"18 Rue de la Petite Sensive, 44312 Nantes, France",4.8,6,NANTES,,
AUDEVARD ARCHITECTURE,,,"36 Rue Xavier Bichat, 72000 Le Mans, France",4.8,6,NANTES,,
ArchiJoyeux | L’atelier d'architecture qui soigne les liens et les lieux.,,,"Le Jardin 🪴, 36 Av. Albert de Mun, 44600 Saint-Nazaire, France",4.8,5,NANTES,,
SL20 ARCHITECTURE,,,"2 Allee Jean Gourbeil, 44250 Saint-Brevin-les-Pins, France",4.8,5,NANTES,,
Muriel Vigier architecture intérieure et maîtrise d'oeuvre,,,"Rue de la Baugerie, 44230 Saint-Sébastien-sur-Loire, France",4.8,5,NANTES,,
SOLAB Nantes - Bureau d'études ingénierie technique et environnementale acoustique SSI et cuisine,,,"12 Chem. du Vigneau, 44800 Saint-Herblain, France",4.8,5,NANTES,,
Frédéric Jaunet - Architecte d'intérieur - Designer,,,"Studio de Créativité Appliquée : SCRATCH, 21 Rue Voltaire, 44000 Nantes, France",4.8,4,NANTES,,
Serba Nantes - Bureau d'études structure,,,"10 b Av. du Maréchal de Lattre de Tassigny, 44400 Rezé, France",4.8,4,NANTES,,
Fan_Architecture - Architecte à Orvault,,,"8 Rue des Dahlias, 44700 Orvault, France",4.8,4,NANTES,,
Philippe Vallecillo Architecture,,,"35 Rue du Paradis, 49300 Cholet, France",4.8,4,NANTES,,
G.A.I.M.E.hh Géobiologie et Architecte d'Intérieur,,,"61 Rue de la Jouardais, 44640 Le Pellerin, France",4.8,4,NANTES,,
Topôme Architecture SARL,,,"15 bis Rue Gambetta, 85100 Les Sables-d'Olonne, France",4.8,4,NANTES,,
MBMO - Maître d'œuvre en Vendée,,,"36 Bd Mourain du Patis, 85300 Challans, France",4.7,154,NANTES,,
MBMO - Maître d'œuvre en Vendée,,,"38 Rue Séraphin Buton Le chateau d'olonne, 85180 Les Sables-d'Olonne, France",4.7,96,NANTES,,
LM - Maîtrise d'oeuvre & Architecture,,,"455 Rue de l'Océan, 85440 Talmont-Saint-Hilaire, France",4.7,39,NANTES,,
Architecte Nantes A2 Architecture SARL : Conception Réalisation Maison Contemporaine Nantes,06 07 74 30 67,http://www.a2architecture.fr/,"2 Rue Sergent Bobillot, 44000 Nantes, France",4.7,19,NANTES,,
Cub Architecture,,,"128 Rue Georges Charpak, 44115 Haute-Goulaine, France",4.7,17,NANTES,,
Candan Maître d'oeuvre en Vendée,,,"33 Rue du Maréchal Foch, 85000 La Roche-sur-Yon, France",4.7,16,NANTES,,
TEKTOLAB Architectes,,,"9 Ven. du Serpentin, 44119 Treillières, France",4.7,15,NANTES,,
Innen Architecture - Architecte d'intérieur - Angers,,,"2 Sq. Lafayette, 49000 Angers, France",4.7,12,NANTES,,
Patrimoine et Architecture,,,"2 Rue du Général de Gaulle, 85140 Essarts-en-Bocage, France",4.7,9,NANTES,,
Bisson Fortin architecture,,,"2555 Boul. le Corbusier, Laval, QC H7S 2H2, Canada",4.7,9,NANTES,,
Edeis Ingénierie Montoir - Bureau d'études,,,"ICARE A, ZAC de Cadréan, Bd de Cadréan CS 13049, 44550 Montoir-de-Bretagne, France",4.7,6,NANTES,,
Tréma Agence d'Architecture,,,"29 Rue des Marais, 72100 Le Mans, France",4.7,6,NANTES,,
Thomas Pointiere Architecte d'intérieur,,,"13 Bd de l'Océan, 44500 La Baule-Escoublac, France",4.7,3,NANTES,,
studio ms architecture,,,"36 Rue Alexandre Olivier, 44220 Couëron, France",4.7,3,NANTES,,
Brossier Architecte - Architrio,,,"91 Rue de Rouen, 49400 Saumur, France",4.7,3,NANTES,,
Atelier d’Architecture Dutertre Audéon,,,"108 Rue Paul Poiroux, 85340 Les Sables-d'Olonne, France",4.6,26,NANTES,,
POUTIER Architectures & maîtrise d'œuvre - Saint-Nazaire,,,"34 Bd de l'Université, 44600 Saint-Nazaire, France",4.6,23,NANTES,,
2d Architectes d'intérieur,,,"3 bis Rue du Maréchal Lyautey, 85000 La Roche-sur-Yon, France",4.6,19,NANTES,,
ATELIER GOODTIME Architecte d'intérieur,,,"24 Rue de Quiobert, 44740 Batz-sur-Mer, France",4.6,16,NANTES,,
MB Conception - Maître d'œuvre,,,"3 Rue Sirius, 85700 Pouzauges, France",4.6,16,NANTES,,
HOME & ME - Maître d'œuvre,,,"9 Bd Eugène Orieux, 44000 Nantes, France",4.6,14,NANTES,,
DTBE - Bureau d'études thermiques,,,"4 Rue de Leinster, 44240 La Chapelle-sur-Erdre, France",4.6,13,NANTES,,
Periot Architecture Durable,,,"4 Rue de la Passerelle, 85100 Les Sables-d'Olonne, France",4.6,11,NANTES,,
Maison régionale de l'architecture des Pays de la Loire,,,"28 Rue Fouré, 44000 Nantes, France",4.6,10,NANTES,,
IAM DESIGN - Architectes Intérieur à Nantes,,,"38 Bd Gabriel Guist'Hau, 44000 Nantes, France",4.6,9,NANTES,,
Nl2c maître d'œuvre en rénovation intérieure,,,"26 Rue Aristide Briand, 53100 Mayenne, France",4.6,9,NANTES,,
Architecture Olivier Charrier AOC,,,"31 Rue du Vieux Bagneux, 49400 Saumur, France",4.6,7,NANTES,,
Benoit Polet Architecte d'intérieur,,,"12 Rue Montyon, 44100 Nantes, France",4.6,5,NANTES,,
Laurent Vie Architecture,,,"30 Av. Besnardière, 49100 Angers, France",4.6,5,NANTES,,
Atelier d'Architecture Cordier-Daviau : construction et rénovation de maison,,,"2 Rte de Cholet, 49610 Mûrs-Erigné, France",4.5,47,NANTES,,
Demeures Nantaises - maître d'œuvre,,,"98 bis Rue du Stade, 44220 Couëron, France",4.5,35,NANTES,,
Vines Construction - Maître d'œuvre,,,"19 Rue du Petit Prince, 44360 Vigneux-de-Bretagne, France",4.5,16,NANTES,,
M&LOIRE - cabinet de maitrise d'oeuvre - Rénovation Construction,,,"2 Rue René Panhard, 44700 Orvault, France",4.5,11,NANTES,,
MJH Architecture,,,"130 Rue des Ponts de Ce, 49000 Angers, France",4.5,10,NANTES,,
Solécité | Scop d'architecture,,,"1 Pl. J.B. Daviais, 44400 Rezé, France",4.5,8,NANTES,,
Architecture Fardin,,,"Za Ecuyère, 20 Rue de Terre Neuve, 49300 Cholet, France",4.5,4,NANTES,,
MUR architectes,,,"13 Rue de l'Héronnière, 44000 Nantes, France",4.5,2,NANTES,,
MXC ARCHITECTES,,,"25 Rue du Calvaire, 44000 Nantes, France",4.5,2,NANTES,,
Sandra Troffigué Architecte,,,"6 Rue du Dr Auguste Guilmin, 44210 Pornic, France",4.5,2,NANTES,,
Atelier Samuel RIOT Architecte,,,"2 Rue de l'Espalion, 44800 Saint-Herblain, France",4.5,2,NANTES,,
ESSENTIEL Architectes,,,"Pôle Activ Océan, 27 Rue Pierre-Gilles de Gennes, 85300 Challans, France",4.5,2,NANTES,,
MBMO - Maître d'œuvre en Vendée,,,"11 Rue Gutenberg, 85000 La Roche-sur-Yon, France",4.4,103,NANTES,,
"Maison de l'Architecture, des Territoires et du Paysage",,,"312 Av. René Gasnier, 49100 Angers, France",4.4,30,NANTES,,
Pascale Minier architectes,,,"4 Rue Béranger, 49100 Angers, France",4.4,27,NANTES,,
Agence Grégoire Architectes,,,"46 Rue Paul Bouyx, 49300 Cholet, France",4.4,7,NANTES,,
DUCOS GRELIER architectes associés,,,"32 Rue du Carteron, 49300 Cholet, France",4.3,24,NANTES,,
ABR Architectes,,,"145 Rue de la Chalouère, 49100 Angers, France",4.3,16,NANTES,,
"Stéphane Marinho, maître d'oeuvre",,,"60 Rue des Sables, 44210 Pornic, France",4.3,15,NANTES,,
Pierre CANET - Maître d'oeuvre Agenceur - Architecte interieur,,,"12 Rue du Traité de Paris, 44210 Pornic, France",4.3,12,NANTES,,
Kabane architecture,,,"8 Av. des Thébaudières, 44800 Saint-Herblain, France",4.3,11,NANTES,,
Atelier Du Large Architecture,,,"10 Rue Gambetta, 85100 Les Sables-d'Olonne, France",4.3,10,NANTES,,
Yann Quéré ARCHITECTE,,,"28 Rue de Verdun, 44210 Pornic, France",4.3,9,NANTES,,
A3 Architecture Chéreau et Associés,,,"20 Chem. de la Malle, 53000 Laval, France",4.3,7,NANTES,,
ARLAB Architectes,,,"6 Pl. du Commando, 44600 Saint-Nazaire, France",4.3,6,NANTES,,
Atelier d'architecture Roulin,,,"18 Rue de la Paix, 44360 Saint-Étienne-de-Montluc, France",4.3,6,NANTES,,
Pelleau et Associes Architectes,,,"30 Rue Molière, 85000 La Roche-sur-Yon, France",4.3,6,NANTES,,
Thellier Architecture,,,"10 Av. Paul Prosper Guilhem, 49070 Beaucouzé, France",4.3,6,NANTES,,
LEDRU ARCHITECTES,,,"13 Rue de la Barillerie, 72100 Le Mans, France",4.3,6,NANTES,,
OCE Challans - Bureau d'études Environnement et aménagement,,,"Pôle Activ'Océan, 12 Pl. Galilée, 85300 Challans, France",4.3,4,NANTES,,
Bouilly- Nicoux Agence d'architecture,,,"Cdl, 33 Rue du Cardinal Louis-Marie Billé, 53000 Laval, France",4.3,4,NANTES,,
Aude Architecture,,,"17 Rue de la Moricière, 44140 Le Bignon, France",4.2,10,NANTES,,
Interfaces Architecture,,,"405 Rte de Clisson, 44230 Saint-Sébastien-sur-Loire, France",4.2,10,NANTES,,
9005 Architectes,,,"8 bis Rue d'Anjou, 44600 Saint-Nazaire, France",4.2,9,NANTES,,
Quadra Architectes,,,"2 Rue du Wattman, 44700 Orvault, France",4.2,9,NANTES,,
Architecte Angers Cordier Daviau : construction et rénovation de maison,,,"18 Bd Ayrault, 49100 Angers, France",4.2,5,NANTES,,
Art & Bat - Architecte d'interieur,,,"25 Quai des Mariniers, 49350 Gennes-Val-de-Loire, France",4.2,5,NANTES,,
2LM Constructions - Maître d'œuvre à Laval (53),,,"1 Rue du Bas des Bois, 53000 Laval, France",4.1,24,NANTES,,
Denis Maître d'Oeuvre,,,"18 Pl. Saint-Martin, 44521 Oudon, France",4.1,7,NANTES,,
Serba Challans - Bureau d'études structure,,,"4 Pl. Henri Fayol, 85300 Challans, France",4,18,NANTES,,
Agence Olivier Dugast Architecte,,,"11 Rue du Maréchal Foch, 85000 La Roche-sur-Yon, France",4,9,NANTES,,
LGMO Maître d'Œuvre en Vendée,,,"13 Rue du Maréchal Joffre, 85000 La Roche-sur-Yon, France",4,5,NANTES,,
REALIS architecture,,,"bâtiment E, 2 Rue Henri Guillaumet Parc du, 44700 Orvault, France",4,4,NANTES,,
Cécile BALAT Architecte DPLG,,,"17 Chem. des Boirières, 44340 Bouguenais, France",4,4,NANTES,,
III·V Architecture (historiquement Lionel Vié & Associés),,,"23 Rue Guillier de la Touche, 49100 Angers, France",4,3,NANTES,,
Chenet Design & Architecture,,,"45 Quai Emile Cormerais, 44800 Saint-Herblain, France",4,1,NANTES,,
"Brard, Forny et associés, architectes urbanistes",,,"et des Arts, 6 Rue de la Paix, 44600 Saint-Nazaire, France",3.9,12,NANTES,,
Eric Le Gal Architecte DPLG,,,"66 Rue de la Paix, 44600 Saint-Nazaire, France",3.7,3,NANTES,,
Gallien Lauzel Architecte,,,"1 Av. de Mesore, 44500 La Baule-Escoublac, France",3.7,3,NANTES,,
RS Architecture,,,"14 L'Ouzinière, 44360 Saint-Étienne-de-Montluc, France",3.7,3,NANTES,,
H-OM-E Maître d'œuvre,,,"Rue Jacques Moindreau, 85310 La Chaize-le-Vicomte, France",3.6,9,NANTES,,
